Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
21,20,Sc,76, ,5986,5, ,3/2-,9,8.7, , ,keV,5.24411166748719e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,77, ,6013,5, ,1/2+,6,26.7, , ,keV,1.70875548715875e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,78, ,6036,11, ,1/2+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,79, ,6047,5, ,3/2-,10,12.1, , ,keV,3.77055962868914e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,80, ,6085,5, ,(1/2 3/2 5/2)+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,81, ,6112,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,82, ,6116,11, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,83, ,6131,5, ,3/2+ 5/2+,2,2.9, , ,keV,1.573233500246158e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,84, ,6147,5, ,5/2+,13,2.9, , ,keV,1.573233500246158e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,85, ,6203,5, ,3/2-,11,6.5, , ,keV,7.01904177032901e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,86, ,6236,5, ,5/2- 7/2-,2,8.3, , ,keV,5.4968399406191e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,87, ,6259,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,88, ,6314,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,89, ,6326,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,90, ,6335,5, ,1/2+,8,27.9, , ,keV,1.63526062749601e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,91, ,6361,5, ,5/2+,14,2.8, , ,keV,1.629420410969235e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,92, ,6399,5, ,3/2+ 5/2+,3,8.1, , ,keV,5.63256438359735e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,93, ,6414,5, ,5/2+,15,6.0, , ,keV,7.60396191785643e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,94, ,6435,5, ,5/2-,7,10.4, , ,keV,4.38690110645563e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,95, ,6458,5, ,(3/2-),1,4.9, , ,keV,9.31097377696706e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,96, ,6469,5, ,5/2-,8,12.1, , ,keV,3.77055962868914e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,97, ,6475,5, ,(1/2 3/2 5/2)+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,98, ,6507,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,99, ,6513,5, ,5/2+,16,18.8, , ,keV,2.42679635676269e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,100, ,6522,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,101, ,6533,5, ,5/2+,17,1.3, , ,keV,3.509520885164505e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,102, ,6572,5, ,5/2-,9,4.5, , ,keV,1.013861589047524e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,103, ,6585,5, ,1/2-,9,4.5, , ,keV,1.013861589047524e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,104, ,6589,5, ,1/2+,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,105, ,6610,5, ,1/2+,10,9.5, , ,keV,4.80250226390932e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,106, ,6622,5, ,5/2+,18,3.2, , ,keV,1.42574285959808e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,107, ,6643,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,108, ,6651,5, ,9/2+,2,4.0, , ,keV,1.140594287678464e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,109, ,6673,40, ,(1/2 3/2 5/2)+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,110, ,6691,5, ,3/2-,12,3.2, , ,keV,1.42574285959808e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,111, ,6700,5, ,5/2+,19,6.2, , ,keV,7.35867282373203e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,112, ,6730,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,113, ,6741,5, ,5/2+,20,7.2, , ,keV,6.33663493154702e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,114, ,6752,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,115, ,6772,5, ,(3/2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,116, ,6783,5, ,5/2-,10,10.4, , ,keV,4.38690110645563e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,117, ,6824,5, ,5/2+,21,4.1, , ,keV,1.112774914808258e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,118, ,6841,5, ,5/2-,11,6.3, , ,keV,7.2418684931966e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,119, ,6857,5, ,3/2-,13,9.6, , ,keV,4.75247619866027e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,120, ,6872,5, ,(1/2 3/2)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,121, ,6877,40, ,(1/2 3/2 5/2)+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,122, ,6880,5, ,9/2+,3,1.3, , ,keV,3.509520885164505e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,123, ,6895,5, ,(9/2+),2,3.4, , ,keV,1.341875632562899e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,124, ,6908,5, ,5/2-,12,6.9, , ,keV,6.61214079813602e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,125, ,6923,5, ,(5/2)-,1,4.5, , ,keV,1.013861589047524e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,126, ,6947,5, ,(1/2 3/2 5/2)+,7,1.3, , ,keV,3.509520885164505e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,127, ,6970,5, ,5/2+,22,6.9, , ,keV,6.61214079813602e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,128, ,6996,5, ,9/2+,4,1.3, , ,keV,3.509520885164505e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,129, ,7004,5, ,(9/2+),3,1.0,LT, ,keV,4.562377150713857e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,130, ,7022,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,131, ,7033,5, ,5/2+,23,3.2, , ,keV,1.42574285959808e-19, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,132, ,7069,5, ,5/2-,13,9.3, , ,keV,4.90578188248802e-20, , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,133, ,7078,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,20,Sc,134, ,7107,5, ,5/2+,24,19.8, , ,keV,2.30423088419892e-20, , , , , , , , , , , , , , , ,2021-06-10
