Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
22,24,Ti,86, ,5950,4, ,3-,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,87, ,5965,26, ,(6+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,88, ,5992,10, ,(4+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,89, ,6021, , ,+,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,90, ,6025, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,91, ,6094, , ,3- 4-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,92, ,6118,10, ,2+,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,93, ,6134, , ,2+,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,94, ,6150.5,0.4, ,8-,1,0.31, ,3,ps,0.00000000000031,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,95, ,6200.4,0.9, ,8+,2,0.19,LT, ,ps,0.00000000000019, , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,96, ,6217,10, ,3-,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,97, ,6241.9,0.3, ,10+,1,0.84, ,4,ps,0.00000000000084,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,98, ,6251, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,99, ,6266,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,100, ,6305,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,101, ,6338,10, ,4+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,24,Ti,102, ,6360, , ,1+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
