Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
26,32,Fe,235, ,10105.77,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,236, ,10106.49,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,237, ,10107.44,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,238, ,10107.71,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,239, ,10110.19,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,240, ,10111.48,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,241, ,10114.8,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,242, ,10116.03,0.19, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,243, ,10117.6,0.18, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,244, ,10120.16,0.23, ,1-,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,245, ,10123.5,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,246, ,10126.3,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,247, ,10127.6,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,248, ,10130.32,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,249, ,10131.34,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,250, ,10133.01,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,251, ,10134.35,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,252, ,10136.36,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,253, ,10136.67,0.2, ,1-,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,254, ,10136.93,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,255, ,10137.65,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,256, ,10139.22,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,257, ,10140.99,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,258, ,10141.73,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,259, ,10142.73,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,260, ,10143.94,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,261, ,10144.63,0.2, ,(+),19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,262, ,10146.76,0.2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,263, ,10147.98,0.21, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,264, ,10148.63,0.21, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,265, ,10149.57,0.21, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,266, ,10150.33,0.21, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,267, ,10150.82,0.21, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,268, ,10152.1,0.3, ,1-,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,269, ,10152.9,0.3, ,1-,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,270, ,10153.76,0.21, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,271, ,10155.43,0.21, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,272, ,10156.2,0.21, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,273, ,10157.1,0.22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,274, ,10161.72,0.22, ,(+),20, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,275, ,10163.98,0.22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,276, ,10166.42,0.22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,277, ,10167.4,0.3, ,1-,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,278, ,10168.4,0.3, ,0-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,279, ,10169.09,0.22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,280, ,10171.84,0.22, ,1-,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,281, ,10172.53,0.22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,282, ,10174.1,0.22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,283, ,10176.36,0.22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,284, ,10176.8,0.3, ,0-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,285, ,10177.52,0.22, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,286, ,10182.9,0.3, ,0-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,287, ,10190.81,0.23, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,288, ,10192.23,0.23, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,289, ,10192.68,0.23, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,290, ,10196.87,0.23, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,291, ,10200.15,0.24, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,292, ,10201.72,0.24, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,293, ,10206.53,0.25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,294, ,10208.23,0.25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,295, ,10208.7,0.4, ,1-,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,296, ,10208.99,0.25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,297, ,10210.46,0.25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,298, ,10210.66,0.25, ,1-,20, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,299, ,10210.97,0.23, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,300, ,10217.83,0.25, ,0-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,301, ,10221.37,0.25, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,302, ,10227.1,0.4, ,1-,21, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,303, ,10228.15,0.03, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,304, ,10230.8,0.3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,305, ,10234.9,0.3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,306, ,10238.4,0.3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,307, ,10240,0.3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,308, ,10241.2,0.3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,309, ,10353.8,0.9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,310, ,11857,0.8, ,(14+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,311, ,11911,0.9, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,32,Fe,312, ,12813.3,1.6, ,(15+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10

