Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
29,34,Cu,125, ,4289.1,0.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,126, ,4294,2, ,1/2- 3/2-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,127, ,4354.75,0.15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,128, ,4358.1,0.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,129, ,4362.1,2.4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,130, ,4371,15, ,5/2- 7/2-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,131, ,4381,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,132, ,4403.1,0.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,133, ,4416,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,134, ,4421.1,0.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,135, ,4432.9,0.3, ,1/2+,3,16, ,+8-6,fs,0.000000000000016, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,136, ,4457.2,0.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,137, ,4470.78,0.09, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,138, ,4497.65,0.16, ,17/2+,1,4.1, ,1,ns,0.0000000041,0.0000000001, , , , , , , , , , ,1.56, , , ,2021-06-10
29,34,Cu,139, ,4498.8,0.7, ,(5/2 7/2)-,9,8, ,1,fs,0.000000000000008,0.000000000000001, , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,140, ,4501.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,141, ,4507.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,142, ,4511.5,2.4, ,5/2- 7/2-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,143, ,4517.1,0.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,144, ,4531.1,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,145, ,4533,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,146, ,4576.7,0.17, ,(15/2+),1,2.4, ,+14-10,ps,0.0000000000024, , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,147, ,4581,15, ,(5/2- 7/2-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,148, ,4593.1,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,149, ,4598,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,150, ,4637,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,151, ,4644.1,0.7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,152, ,4647.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,153, ,4666, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,154, ,4691.8,0.12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
