Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
15,15,P,97, ,7759,0.5, ,(3+),8,4,LT, ,eV,1.140594287678464e-16, , , , , , , , , , ,1, , , , ,2021-06-10
15,15,P,98, ,7786.4,0.5, ,(2- 4-),1,17, , ,eV,2.6837512651258e-17, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,99, ,7803,3, ,(2 3 4)-,2,10, , ,eV,4.56237715071386e-17, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,100, ,7826.3,0.5, ,(2-),8,50, , ,eV,9.1247543014277e-18, , , , , , , , , , ,0, , , , ,2021-06-10
15,15,P,101, ,7873.7,0.5, ,(4-),1,20, , ,eV,2.28118857535693e-17, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,102, ,7883.8,0.5, ,(4+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,103, ,7892,3, ,(2-),9,70, , ,keV,6.5176816438769e-21, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,104, ,7920.9,0.5, ,2+,9,0.38, , ,keV,1.2006255659773308e-18, , , , , , , , , , ,0, , , , ,2021-06-10
15,15,P,105, ,7921.8,0.5, ,(3+),9, , , , , , , , , , , , , , , ,0, , , , ,2021-06-10
15,15,P,106, ,7922,1, ,(4+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,107, ,7932,3, ,(0+),2,28, , ,keV,1.62942041096923e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,108, ,7996.7,0.5, ,(1+),9,1.0, , ,keV,4.562377150713857e-19, , , , , , , , , , ,1, , , , ,2021-06-10
15,15,P,109, ,8001,1, ,(1-),3,4.8, , ,keV,9.50495239732054e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,110, ,8007.4,0.5, ,(2+),3,0.65, , ,keV,7.019041770329011e-19, , , , , , , , , , ,1, , , , ,2021-06-10
15,15,P,111, ,8014.3,0.5, ,(2+),4,0.16, , ,keV,2.8514857191961605e-18, , , , , , , , , , ,0, , , , ,2021-06-10
15,15,P,112, ,8032,3, ,(2- 1-),2,50, , ,eV,9.1247543014277e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,113, ,8053,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,114, ,8096,3, ,1+,7,7.4, , ,keV,6.1653745279917e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,115, ,8107,3, ,2+,10,0.28, , ,keV,1.6294204109692347e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,116, ,8151,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,117, ,8166,3, ,1-,3,1.7, , ,keV,2.683751265125798e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,118, ,8181,3, ,1+,8,18, , ,keV,2.53465397261881e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,119, ,8187,3, ,3-,3,0.70, , ,keV,6.517681643876939e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,120, ,8206,3, ,4-,3,40, , ,eV,1.14059428767846e-17, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,121, ,8207,3, ,0+,3,13, , ,keV,3.50952088516451e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,122, ,8209,3, ,0-,1,30, , ,keV,1.52079238357129e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,123, ,8242,10, ,(4 5 6)-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,124, ,8271,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,125, ,8276,3, ,2-,4,60, , ,eV,7.6039619178564e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,126, ,8278,3, ,2+,11,1.3, , ,keV,3.509520885164505e-19, , , , , , , , , , ,1, , , , ,2021-06-10
15,15,P,127, ,8319,3, ,1+,9,6.0, , ,keV,7.60396191785643e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,128, ,8350,3, ,4-,4,0.17, , ,keV,2.6837512651257983e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,129, ,8351,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,130, ,8352,3, ,2-,5,2.4, , ,keV,1.900990479464107e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,131, ,8386,3, ,3+,8,0.10, , ,keV,4.562377150713857e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,132, ,8398,3, ,2+,12,0.24, , ,keV,1.9009904794641073e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,133, ,8409,3, ,3-,4,65, , ,eV,7.019041770329e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,134, ,8426,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,135, ,8432,3, ,2+,13,1.35, , ,keV,3.379538630158413e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,136, ,8451,3, ,1+,10,2.3, , ,keV,1.983642239440807e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,137, ,8484,3, ,4-,5,0.13, , ,keV,3.509520885164505e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,138, ,8497,3, ,1-,4,37, , ,keV,1.23307490559834e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,139, ,8519,3, ,0-,2,200, , ,keV,2.2811885753569e-21, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,140, ,8526,3, ,(3 4 5)+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,141, ,8530, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,142, ,8557,3, ,1-,5,25, , ,keV,1.82495086028554e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,143, ,8570,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,P,144, ,8582,3, ,2+,14,0.44, , ,keV,1.036903897889513e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,145, ,8619,3, ,2+,15,0.50, , ,keV,9.124754301427715e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,146, ,8621,3, ,1+,11,4.0, , ,keV,1.140594287678464e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,147, ,8632,3, ,4-,6,0.45, , ,keV,1.0138615890475238e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,148, ,8642,3, , , ,0.63, , ,keV,7.241868493196598e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,149, ,8647,3, ,3+,9,70, , ,eV,6.5176816438769e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,150, ,8662,3, ,2-,6,3.95, , ,keV,1.155032190054141e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,151, ,8669,3, ,2-,7,1.5, , ,keV,3.041584767142571e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,152, ,8708,3, ,1+,12,28, , ,keV,1.62942041096923e-20, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,153, ,8730,3, ,4-,7,0.30, , ,keV,1.5207923835712856e-18, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,154, ,8755,3, ,(1+),10,3.0, , ,keV,1.520792383571286e-19, , , , , , , , , , , , , , , ,2021-06-10
15,15,P,155, ,8820,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10

