Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
82,124,Pb,5089,3,(3- 4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5100, ,(7-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5111,5,(4+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5112,3,(6+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5126,6, ,LE,21, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,
82,124,Pb,5128.1,0.3,1, ,1.99,25,fs,0.00000000000000199,2.5e-16, , , , , , , , , , , , , , ,
82,124,Pb,5138,7,(8+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5169,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5180,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5195,4,(3+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5209,5, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5217.6,0.4,12+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5236.1,1, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5247,4,2+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5261,5,3-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5276,4,(1-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5282,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5296,6,(3- 2+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5315,4,(2+),LE,14, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,
82,124,Pb,5332,7,(3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5350,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5365,6,(6+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5378.2,0.3,1, ,1.65,22,fs,0.00000000000000165,2.2e-16, , , , , , , , , , , , , , ,
82,124,Pb,5380,60,(9-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5390,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5408.5,0.5,(1), ,5.3,12,fs,0.0000000000000053,0.0000000000000012, , , , , , , , , , , , , , ,
82,124,Pb,5411,8,11-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,5415,4,(4+), , , , , , , , , , , , , , , , , , , , ,
