Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
53,74,I,2399,3, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2412.3,0.9,(15/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,2431,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2456,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2496,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2524,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2545.8,1.5,(19/2)-, , , , , , , , , , , , , , , , , , , , ,
53,74,I,2611,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2641,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2689,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2735,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2752,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2792,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2810.2,1.2,(21/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,2816,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2849,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2894,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2947,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,2975.8,1.8,(23/2)-, , , , , , , , , , , , , , , , , , , , ,
53,74,I,2997,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3010,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3102,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3126,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3218,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3283,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3335,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3350.3,1.8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3372,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,3404,8, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,7727,20,3/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,7798,20,1/2+, , , , , , , , , , , , , , , , , , , , ,
53,74,I,8507,20,(5/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,8870,20,(5/2+), , , , , , , , , , , , , , , , , , , , ,
53,74,I,9100,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,9292,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,9410,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,9545,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,9632,20,7/2-, , , , , , , , , , , , , , , , , , , , ,
53,74,I,9705,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,9740,20,7/2-, , , , , , , , , , , , , , , , , , , , ,
53,74,I,9847,20,7/2-, , , , , , , , , , , , , , , , , , , , ,
53,74,I,9903,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,10083,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,10150,20,(3/2-), , , , , , , , , , , , , , , , , , , , ,
53,74,I,10347,20,1/2-, , , , , , , , , , , , , , , , , , , , ,
53,74,I,10423,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,10518,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,10780,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,11142,20,3/2-, , , , , , , , , , , , , , , , , , , , ,
53,74,I,11421,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,11885,20, , , , , , , , , , , , , , , , , , , , , ,
53,74,I,12193,20, , , , , , , , , , , , , , , , , , , , , ,

