Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
76,110,Os,5489.7,2.1,(20-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5495.5,0.6,(20+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5500,0.3,(20+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5559.5,0.9,(20-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5563.8,0.3,(20-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5669.8,1.5,(20+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5700.8,0.3,(21+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5781,1.9,(20+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5831.9,0.3,(21-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5888,1.7,(21+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5901.1,0.9,(21-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5914.8,1.8,(22+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5921.8,1.1,(21+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,5922.2,1.2,(21+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6026,0.8,(22+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6030,0.7,(22+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6063.2,1.1,(22+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6150.9,1.2,(24+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6185.4,2.4,(22-), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6446.4,1.5,(22+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6472.4,1.6,(25+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6486.9,0.9,(24+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6727.4,2.1,(24+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6946.6,1.9,(26+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6988.1,1.4,(26+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,6992,1.4,(25+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,7141.9,1.7,(28+),LT,2, ,ns,0.000000002, , , , , , , , , , , , , , , ,
76,110,Os,7476.4,1.7,(26+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,7582.7,2.3,(26+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,7709.3,2,(30+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,7748.7,2,(30+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,7777.4,2,(30+), , , , , , , , , , , , , , , , , , , , ,
76,110,Os,13030,90,1-, ,3.13,24,MeV,1.457628482656184e-22,1.9009904794641072e-21, , , , , , , , , , , , , , ,
76,110,Os,15260,90,1-, ,3.38,21,MeV,1.349815725063271e-22,2.1725605479589796e-21, , , , , , , , , , , , , , ,

