Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
21,24,Sc,215, ,8891.7, , ,1/2-,15,64, ,10,eV,7.1287142979904e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,216, ,8908.2, , ,1/2-,16,243, ,25,eV,1.8775214611991e-18,1.82495086028554e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,217, ,8917.2, , ,1/2-,17,36, ,7,eV,1.2673269863094e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,218, ,8935, , ,1/2-,18,64, ,10,eV,7.1287142979904e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,219, ,8947.7, , ,(1/2)-,11,20, ,5,eV,2.28118857535693e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,220, ,8948.9, , ,(1/2)-,12,16, ,5,eV,2.85148571919616e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,221, ,8961.2, , ,1/2-,19,60, ,10,eV,7.6039619178564e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,222, ,8965.3, , ,1/2-,20,31, ,7,eV,1.47173456474641e-17,6.51768164387694e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,223, ,8975.5,1.2, ,(25/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,224, ,8983.5, , ,1/2-,21,49, ,10,eV,9.3109737769671e-18,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,225, ,8996.3, , ,1/2-,22,40, ,10,eV,1.14059428767846e-17,4.56237715071386e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,226, ,9017, , ,(1/2)-,13,12, ,5,eV,3.80198095892821e-17,9.12475430142771e-17, , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,227, ,9164,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,228, ,9481.1,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,229, ,10001.1,1.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,230, ,10007.6,0.9, ,(27/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,231, ,10169.4,1, ,(29/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,232, ,10299.2,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,233, ,10936.2,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,234, ,11021.9,1.3, ,(31/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,235, ,11201.2,1.1, ,(29/2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,236, ,12142.2,1.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,237, ,12592.7,1.4, ,(31/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,238, ,13372.5,1.4, ,(31/2+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,239, ,13674.6,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,240, ,14516.8,1.3, ,(33/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,241, ,15313.3,1.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,242, ,15702.8,1.7, ,(35/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,24,Sc,243, ,16462.2,1.7, ,(35/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10

