Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
21,23,Sc,69, ,2916,3, ,(2 3)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,70, ,2982,3, ,(3 4)-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,71, ,2989.17,0.13, ,8-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,72, ,3001,3, ,(3 4)-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,73, ,3035,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,74, ,3051,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,75, ,3073,8, ,(2+ TO 5+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,76, ,3100,10, ,(2+ TO 5+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,77, ,3162,10, ,+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,78, ,3178,8, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,79, ,3208,7, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,80, ,3285,10, ,(2+ TO 5+),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,81, ,3323,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,82, ,3364.05,0.16, ,8-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,83, ,3368,14, ,(2+ TO 5+),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,84, ,3420,11, ,(2+ TO 5+),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,85, ,3439,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,86, ,3483,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,87, ,3567.26,0.19, ,11+,1,47.5, ,17,ps,0.0000000000475,0.0000000000017, , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,88, ,3568,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,89, ,3626,10, ,(2+ TO 5+),6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,90, ,3720, , ,+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,91, ,3829.04,0.13, ,9-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,92, ,3851,6, ,(2+ TO 5+),7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,93, ,3900, , ,(+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,94, ,3967,12, ,+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,95, ,3975.48,0.24, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,96, ,4024,13, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,97, ,4040,14, ,+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,98, ,4053,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,99, ,4087,7, ,(2+ TO 5+),8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,100, ,4107.4,0.3, ,9,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,101, ,4114,0.3, ,10+,1,0.35,LT, ,ps,0.00000000000035, , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,102, ,4144,10, ,+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,103, ,4185,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,104, ,4254,11, ,(2+ TO 5+),9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,105, ,4296,15, ,(2+ TO 5+),10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,106, ,4363,11, ,(2+ TO 5+),11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,107, ,4391,14, ,(0+ TO 7+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,108, ,4422.2,0.6, ,9,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,109, ,4461,14, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,110, ,4500,16, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,111, ,4533,10, ,(2+ TO 5+),12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,112, ,4540.55,0.19, ,10-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,113, ,4560, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,114, ,4595,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,115, ,4622,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,116, ,4645,14, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,117, ,4697,10, ,(2+ TO 5+),13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,118, ,4746,14, ,(1- TO 6-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,119, ,4762,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,120, ,4820,10, ,(2+ TO 5+),14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,121, ,4949.88,0.21, ,10,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,122, ,5012,15, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,123, ,5277,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,124, ,5336,6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,125, ,5358.08,0.18, ,11-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,126, ,5500, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,127, ,5526,13, ,(0+ TO 7+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,128, ,5553,11, ,(1- TO 6-),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,129, ,5608,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,130, ,5716,13, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,131, ,6376.7,0.23, ,12-,1,0.31, ,10,ps,0.00000000000031,0.0000000000001, , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,132, ,6440.6,0.3, ,12-,2,80, ,24,fs,0.00000000000008,0.000000000000024, , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,133, ,7092.08,0.23, ,13-,1,0.20, ,7,ps,0.0000000000002,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,134, ,8095.6,0.3, ,14-,1,0.18, ,6,ps,0.00000000000018,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
21,23,Sc,135, ,9141.1,0.4, ,15-,1,118, ,21,fs,0.000000000000118,0.000000000000021, , , , , , , , , , , , , , ,2021-06-10

