,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
144,144,24,27,Cr,144, ,5332.0,15, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
145,145,24,27,Cr,145, ,5344.0,15, ,7.5,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
146,146,24,27,Cr,146, ,5346.0,10, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
147,147,24,27,Cr,147, ,5357.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
148,148,24,27,Cr,148, ,5395.0,15, ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
149,149,24,27,Cr,149, ,5409.0,10, ,1.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
150,150,24,27,Cr,150, ,5420.0,15, ,0.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
151,151,24,27,Cr,151, ,5447.0, , ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
152,152,24,27,Cr,152, ,5449.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
153,153,24,27,Cr,153, ,5455.0,10, ,3.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
154,154,24,27,Cr,154, ,5464.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
155,155,24,27,Cr,155, ,5473.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
156,156,24,27,Cr,156, ,5495.0,15, ,0.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
157,157,24,27,Cr,157, ,5532.0,15, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
158,158,24,27,Cr,158, ,5537.0,10, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
159,159,24,27,Cr,159, ,5560.0,15, ,7.5,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
160,160,24,27,Cr,160, ,5563.0, , ,10.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
161,161,24,27,Cr,161, ,5580.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
162,162,24,27,Cr,162, ,5605.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
163,163,24,27,Cr,163, ,5630.0,15, ,0.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
164,164,24,27,Cr,164, ,5656.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
165,165,24,27,Cr,165, ,5668.2,0.5, ,0.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
166,166,24,27,Cr,166, ,5699.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
