,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
87,87,26,33,Fe,87, ,5542.94,0.25, ,10.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
88,88,26,33,Fe,88, ,5895.5,2.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
89,89,26,33,Fe,89, ,6024.3,1.1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
90,90,26,33,Fe,90, ,6923.8,0.4, ,11.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
91,91,26,33,Fe,91, ,7030.8,0.4, ,11.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
92,92,26,33,Fe,92, ,7233.7,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
93,93,26,33,Fe,93, ,7671.8,0.5, ,12.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
94,94,26,33,Fe,94, ,7764.8,1.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
95,95,26,33,Fe,95, ,7928.8,0.5, ,13.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
96,96,26,33,Fe,96, ,8553.2,1.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
97,97,26,33,Fe,97, ,9545.1,1.6, ,13.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
98,98,26,33,Fe,98, ,10026.0,0.9, ,15.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
99,99,26,33,Fe,99, ,10203.6,1.4, ,14.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
100,100,26,33,Fe,100, ,12637.0,4, ,17.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
101,101,26,33,Fe,101, ,12915.6,2.1, ,16.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
102,102,26,33,Fe,102, ,14353.0,4, ,19.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
