,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
92,92,24,31,Cr,92, ,5648.6,0.6, ,10.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
93,93,24,31,Cr,93, ,5668.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
94,94,24,31,Cr,94, ,5719.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
95,95,24,31,Cr,95, ,5750.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
96,96,24,31,Cr,96, ,5806.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
97,97,24,31,Cr,97, ,5820.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
98,98,24,31,Cr,98, ,5858.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
99,99,24,31,Cr,99, ,5885.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
100,100,24,31,Cr,100, ,5956.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
101,101,24,31,Cr,101, ,5980.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
102,102,24,31,Cr,102, ,6000.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
103,103,24,31,Cr,103, ,6068.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
104,104,24,31,Cr,104, ,6136.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
105,105,24,31,Cr,105, ,6164.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
106,106,24,31,Cr,106, ,6306.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
107,107,24,31,Cr,107, ,6556.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
108,108,24,31,Cr,108, ,6583.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
109,109,24,31,Cr,109, ,6644.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
110,110,24,31,Cr,110, ,7433.3,0.9, ,12.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
