,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
55,55,38,47,Sr,2458,5,0.5, , , , , , , , , , , , , , , , , , , , 
56,56,38,47,Sr,2471,0.3,5.5, , , , , , , , , , , , , , , , , , , , 
57,57,38,47,Sr,2496,5,0.5, , , , , , , , , , , , , , , , , , , , 
58,58,38,47,Sr,2501,5,2.5, , , , , , , , , , , , , , , , , , , , 
59,59,38,47,Sr,2525.5,0.4,7.5, ,0.139,35,ps,0.000000000000139,0.000000000000035, , , , , , , , , , , , , , 
60,60,38,47,Sr,2527,5,2.5, , , , , , , , , , , , , , , , , , , , 
61,61,38,47,Sr,2560,5,0.5, , , , , , , , , , , , , , , , , , , , 
62,62,38,47,Sr,2602,5,0.5, , , , , , , , , , , , , , , , , , , , 
63,63,38,47,Sr,2628,5,2.5, , , , , , , , , , , , , , , , , , , , 
64,64,38,47,Sr,2642.21,0.17,4.5, , , , , , , , , , , , , , , , , , , , 
65,65,38,47,Sr,2661,0.3,7.5, ,0.42,14,ps,0.00000000000042,0.00000000000014, , , , , , , , , , , , , , 
66,66,38,47,Sr,2696,5,0.5, , , , , , , , , , , , , , , , , , , , 
67,67,38,47,Sr,2717.6,0.4,5.5, , , , , , , , , , , , , , , , , , , , 
68,68,38,47,Sr,2748,5,0.5, , , , , , , , , , , , , , , , , , , , 
69,69,38,47,Sr,2768.2,0.3,5.5, , , , , , , , , , , , , , , , , , , , 
70,70,38,47,Sr,2782.02,0.15,4.5, , , , , , , , , , , , , , , , , , , , 
71,71,38,47,Sr,2810.02,0.23,4.5, , , , , , , , , , , , , , , , , , , , 
72,72,38,47,Sr,2814.4,0.3,5.5, , , , , , , , , , , , , , , , , , , , 
73,73,38,47,Sr,2840,0.3,8.5, , , , , , , , , , , , , , , , , , , , 
74,74,38,47,Sr,2850,100,4.5, , , , , , , , , , , , , , , , , , , , 
75,75,38,47,Sr,2861.1,0.4,8.5, ,0.83,35,ps,0.00000000000083,0.00000000000035, , , , , , , , , , , , , , 
76,76,38,47,Sr,2882,5,0.5, , , , , , , , , , , , , , , , , , , , 
77,77,38,47,Sr,2952,5,2.5, , , , , , , , , , , , , , , , , , , , 
78,78,38,47,Sr,2975.25,0.2,4.5, , , , , , , , , , , , , , , , , , , , 
79,79,38,47,Sr,2980.26,0.24,4.5, , , , , , , , , , , , , , , , , , , , 
80,80,38,47,Sr,2990.7,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
81,81,38,47,Sr,3018.1,0.5,5.5, , , , , , , , , , , , , , , , , , , , 
82,82,38,47,Sr,3027.8,0.4,9.5, ,1.9,4,ps,0.0000000000019,0.0000000000004, , , , , , , , , , , , , , 
83,83,38,47,Sr,3031.2,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
84,84,38,47,Sr,3048,5,0.5, , , , , , , , , , , , , , , , , , , , 
85,85,38,47,Sr,3063.2,0.4,5.5, , , , , , , , , , , , , , , , , , , , 
86,86,38,47,Sr,3071.6,0.3,8.5, , , , , , , , , , , , , , , , , , , , 
87,87,38,47,Sr,3075.3,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
88,88,38,47,Sr,3079.9,0.4,10.5, ,51,7,ps,0.000000000051,0.000000000007, , , , , , , , , , , , , , 
89,89,38,47,Sr,3088.6,0.4,5.5, , , , , , , , , , , , , , , , , , , , 
90,90,38,47,Sr,3105,5,0.5, , , , , , , , , , , , , , , , , , , , 
91,91,38,47,Sr,3129.1,0.5,5.5, , , , , , , , , , , , , , , , , , , , 
92,92,38,47,Sr,3136,5,0.5, , , , , , , , , , , , , , , , , , , , 
93,93,38,47,Sr,3169,5,0.5, , , , , , , , , , , , , , , , , , , , 
94,94,38,47,Sr,3227.2,0.4,10.5,GT,2.8, ,ps,0.0000000000028, , , , , , , , , , , , , , , 
95,95,38,47,Sr,3301,5,0.5, , , , , , , , , , , , , , , , , , , , 
96,96,38,47,Sr,3336,5,0.5, , , , , , , , , , , , , , , , , , , , 
97,97,38,47,Sr,3380,5,2.5, , , , , , , , , , , , , , , , , , , , 
98,98,38,47,Sr,3383.9,0.3,9.5, ,6.2,14,ps,0.0000000000062,0.0000000000014, , , , , , , , , , , , , , 
99,99,38,47,Sr,3396.5,0.4,10.5, ,2.27,21,ps,0.00000000000227,0.00000000000021, , , , , , , , , , , , , , 
100,100,38,47,Sr,3408,5,0.5, , , , , , , , , , , , , , , , , , , , 
101,101,38,47,Sr,3426,5,0.5, , , , , , , , , , , , , , , , , , , , 
102,102,38,47,Sr,3455,5,0.5, , , , , , , , , , , , , , , , , , , , 
103,103,38,47,Sr,3503,5,0.5, , , , , , , , , , , , , , , , , , , , 
104,104,38,47,Sr,3510,0.6,0.5, , , , , , , , , , , , , , , , , , , , 
105,105,38,47,Sr,3511.5,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
106,106,38,47,Sr,3532,5,2.5, , , , , , , , , , , , , , , , , , , , 
107,107,38,47,Sr,3563,5,0.5, , , , , , , , , , , , , , , , , , , , 
108,108,38,47,Sr,3582,5,0.5, , , , , , , , , , , , , , , , , , , , 
109,109,38,47,Sr,3598,5,0.5, , , , , , , , , , , , , , , , , , , , 
110,110,38,47,Sr,3645,5,0.5, , , , , , , , , , , , , , , , , , , , 
111,111,38,47,Sr,3672,5,0.5, , , , , , , , , , , , , , , , , , , , 
112,112,38,47,Sr,3965.7,0.5,11.5, ,0.55,21,ps,0.00000000000055,0.00000000000021, , , , , , , , , , , , , , 
113,113,38,47,Sr,3970.8,1.1,10.5, , , , , , , , , , , , , , , , , , , , 
