,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
89,89,89,79,114,Au,2159.03,0.09,7.5, , , , , , , , , , , , , , , , , , , , 
90,90,90,79,114,Au,2173.0,0.4,11.5, , , , , , , , , , , , , , , , , , , , 
91,91,91,79,114,Au,2196.88,0.2,7.5, , , , , , , , , , , , , , , , , , , , 
92,92,92,79,114,Au,2201.73,0.09,5.5, , , , , , , , , , , , , , , , , , , , 
93,93,93,79,114,Au,2205.94,0.22,5.5, , , , , , , , , , , , , , , , , , , , 
94,94,94,79,114,Au,2215.2,0.17,7.5, , , , , , , , , , , , , , , , , , , , 
95,95,95,79,114,Au,2255.12,0.13,7.5, , , , , , , , , , , , , , , , , , , , 
96,96,96,79,114,Au,2279.39,0.17,5.5, , , , , , , , , , , , , , , , , , , , 
97,97,97,79,114,Au,2285.28,0.16,5.5, , , , , , , , , , , , , , , , , , , , 
98,98,98,79,114,Au,2291.01,0.16,5.5, , , , , , , , , , , , , , , , , , , , 
99,99,99,79,114,Au,2320.1,1.2,10.5, , , , , , , , , , , , , , , , , , , , 
100,100,100,79,114,Au,2324.9,0.5,14.5,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
101,101,101,79,114,Au,2377.9,0.4,13.5, ,0.79,8,ns,0.00000000079,0.00000000008, , , , , , , , , , ,9.5, , , 
102,102,102,79,114,Au,2476.6,0.5,15.5, ,3.52,18,ns,0.00000000352,0.00000000018, , , , , , , , , , ,4.7, , , 
103,103,103,79,114,Au,2486.7,0.6,15.5, ,150,50,ns,0.00000015,0.00000005, , , , , , , , , , , , , , 
104,104,104,79,114,Au,2701.1,0.6,16.5, ,1.80,9,ns,0.0000000018,0.00000000009, , , , , , , , , , ,2.3, , , 
105,105,105,79,114,Au,2923.4,0.7,17.5, , , , , , , , , , , , , , , , , , , , 
106,106,106,79,114,Au,3155.1,0.7,18.5,LT,0.5, ,ns,0.0000000005, , , , , , , , , , , , , , , 
107,107,107,79,114,Au,3441.9,0.7,19.5, , , , , , , , , , , , , , , , , , , , 
108,108,108,79,114,Au,3896.1,0.7,20.5, , , , , , , , , , , , , , , , , , , , 
109,109,109,79,114,Au,4063.4,0.8,21.5, , , , , , , , , , , , , , , , , , , , 
110,110,110,79,114,Au,4348.5,1.1,23.5, , , , , , , , , , , , , , , , , , , , 
111,111,111,79,114,Au,4701.1,0.9,22.5, , , , , , , , , , , , , , , , , , , , 
112,112,112,79,114,Au,5058.8,1.4,25.5, , , , , , , , , , , , , , , , , , , , 
113,113,113,79,114,Au,5231.8,1.3,24.5, , , , , , , , , , , , , , , , , , , , 
114,114,114,79,114,Au,5741.6,1.7,27.5, , , , , , , , , , , , , , , , , , , , 
