,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
145,145,27,30,Co,146, ,5845.9,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
146,146,27,30,Co,147, ,5877.0,5, ,2.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
147,147,27,30,Co,148, ,5919.0,0.8, ,9.5,1,0.13, ,4,ps,0.00000000000013,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
148,148,27,30,Co,149, ,5987.0,5, ,2.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
149,149,27,30,Co,150, ,6013.0,20, ,2.5,9, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
150,150,27,30,Co,151, ,6093.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
151,151,27,30,Co,152, ,6148.0,5, ,1.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
152,152,27,30,Co,153, ,6184.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
153,153,27,30,Co,154, ,6228.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
154,154,27,30,Co,155, ,6268.0,20, ,1.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
155,155,27,30,Co,156, ,6306.0,5, ,1.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
156,156,27,30,Co,157, ,6344.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
157,157,27,30,Co,158, ,6391.0, , ,1.5,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
158,158,27,30,Co,159, ,6398.0,5, ,2.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
159,159,27,30,Co,160, ,6442.1,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
160,160,27,30,Co,161, ,6492.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
161,161,27,30,Co,162, ,6504.0, , ,3.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
162,162,27,30,Co,163, ,6518.8,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
163,163,27,30,Co,164, ,6540.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
164,164,27,30,Co,165, ,6594.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
165,165,27,30,Co,166, ,6671.0,5, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
166,166,27,30,Co,167, ,6739.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
167,167,27,30,Co,168, ,6768.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
168,168,27,30,Co,169, ,6817.0,5, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
169,169,27,30,Co,170, ,6859.3,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
170,170,27,30,Co,171, ,6901.0,5, ,1.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
171,171,27,30,Co,172, ,6976.5,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
172,172,27,30,Co,173, ,7020.0,20, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
173,173,27,30,Co,174, ,7066.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
174,174,27,30,Co,175, ,7115.0,20, ,1.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
175,175,27,30,Co,176, ,7162.0,20, ,1.5,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
176,176,27,30,Co,177, ,7187.0, , ,1.5,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
177,177,27,30,Co,178, ,7230.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
178,178,27,30,Co,179, ,7254.0,2, ,1.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
179,179,27,30,Co,180, ,7267.0,2, ,1.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
180,180,27,30,Co,181, ,7272.0,2, ,1.5,9, , , , , , , , , , , , , , , ,5/2, , , , ,2021-06-10
181,181,27,30,Co,182, ,7288.0,7, ,1.5,1, , , , , , , , , , , , , , , ,5/2, , , , ,2021-06-10
182,182,27,30,Co,183, ,7296.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
183,183,27,30,Co,184, ,7324.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
