,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
112,112,20,21,Ca,112, ,6272.9,1.2, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
113,113,20,21,Ca,113, ,6284.0,1.7, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
114,114,20,21,Ca,114, ,6295.9,2.1, ,3.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
115,115,20,21,Ca,115, ,6325.1,1.1, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
116,116,20,21,Ca,116, ,6354.1,2.4, ,2.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
117,117,20,21,Ca,117, ,6376.7,1, ,0.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
118,118,20,21,Ca,118, ,6400.7,1.3, ,4.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
119,119,20,21,Ca,119, ,6410.9,0.4, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
120,120,20,21,Ca,120, ,6437.9,0.7, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
121,121,20,21,Ca,121, ,6450.7,1.4, ,2.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
122,122,20,21,Ca,122, ,6462.0,10, ,5.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
123,123,20,21,Ca,123, ,6483.4,2.2, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
124,124,20,21,Ca,124, ,6520.6,1.1, ,2.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
125,125,20,21,Ca,125, ,6527.0,7, ,5.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
126,126,20,21,Ca,126, ,6553.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
127,127,20,21,Ca,127, ,6567.4,1.3, ,3.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
128,128,20,21,Ca,128, ,6602.6,1.5, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
129,129,20,21,Ca,129, ,6614.2,1.6, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
130,130,20,21,Ca,130, ,6628.6,2.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
131,131,20,21,Ca,131, ,6647.0,2, ,2.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
132,132,20,21,Ca,132, ,6674.3,1.3, ,2.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
133,133,20,21,Ca,133, ,6686.2,0.8, ,3.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
134,134,20,21,Ca,134, ,6729.2,1, ,3.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
135,135,20,21,Ca,135, ,6738.0,7, ,5.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
136,136,20,21,Ca,136, ,6748.1,0.9, ,3.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
137,137,20,21,Ca,137, ,6792.9,1.9, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
138,138,20,21,Ca,138, ,6806.7,1.5, ,1.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
139,139,20,21,Ca,139, ,6822.4,0.5, ,0.5,7,28,LT, ,fs,0.000000000000028, , , , , , , , , , ,3/2, , , , ,2021-06-10
140,140,20,21,Ca,140, ,6826.3,0.5, ,9.5,1,1.7,LT, ,ps,0.0000000000017, , , , , , , , , , , , , , , ,2021-06-10
141,141,20,21,Ca,141, ,6851.8,1.5, ,2.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
142,142,20,21,Ca,142, ,6869.5,1, ,2.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
143,143,20,21,Ca,143, ,6901.2,2.4, ,2.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
144,144,20,21,Ca,144, ,6917.3,2.5, ,4.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
145,145,20,21,Ca,145, ,6931.8,1.9, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
146,146,20,21,Ca,146, ,6966.0,15, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
147,147,20,21,Ca,147, ,6990.6,1, ,2.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
148,148,20,21,Ca,148, ,7014.8,0.7, ,4.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
149,149,20,21,Ca,149, ,7026.5,1.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
150,150,20,21,Ca,150, ,7041.0,0.5, ,1.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
151,151,20,21,Ca,151, ,7073.1,2.5, ,0.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
152,152,20,21,Ca,152, ,7092.7,1.8, ,4.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
153,153,20,21,Ca,153, ,7107.8,2.5, ,5.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
154,154,20,21,Ca,154, ,7115.8,2.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
155,155,20,21,Ca,155, ,7137.5,2.7, ,2.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
156,156,20,21,Ca,156, ,7145.6,0.8, ,3.5,10, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
157,157,20,21,Ca,157, ,7164.2,2.1, ,4.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
158,158,20,21,Ca,158, ,7176.1,1, ,3.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
159,159,20,21,Ca,159, ,7191.0,3, ,0.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
160,160,20,21,Ca,160, ,7225.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
161,161,20,21,Ca,161, ,7237.8,2.3, ,2.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
162,162,20,21,Ca,162, ,7268.0,3, ,2.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
163,163,20,21,Ca,163, ,7295.8,1, ,2.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
164,164,20,21,Ca,164, ,7308.4,0.9, ,3.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
165,165,20,21,Ca,165, ,7332.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
166,166,20,21,Ca,166, ,7340.6,2.4, ,1.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
167,167,20,21,Ca,167, ,7365.3,1.4, ,2.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
168,168,20,21,Ca,168, ,7367.0,15, ,0.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
169,169,20,21,Ca,169, ,7377.1,0.9, ,2.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
170,170,20,21,Ca,170, ,7392.9,1.9, ,5.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
171,171,20,21,Ca,171, ,7417.1,1.5, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
172,172,20,21,Ca,172, ,7437.3,1.1, ,2.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
173,173,20,21,Ca,173, ,7440.0,20, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
