,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
51,51,23,24,V,51, ,3984.97,0.17, ,2.5,1,24, ,9,fs,0.000000000000024,0.000000000000009, , , , , , , , , , , , , , ,2021-06-10
52,52,23,24,V,52, ,4080.6,0.12, ,1.5,4,15, ,4,fs,0.000000000000015,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
53,53,23,24,V,53, ,4099.06,0.14, ,1.5,1,8.3,LT, ,fs,0.0000000000000083, , , , , , , , , , , , , , , ,2021-06-10
54,54,23,24,V,54, ,4100.31,0.1, ,1.5,4,5.5, ,21,fs,0.0000000000000055,0.0000000000000021, , , , , , , , , , , , , , ,2021-06-10
55,55,23,24,V,55, ,4118.12,0.14, ,2.5,1,13, ,4,fs,0.000000000000013,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
56,56,23,24,V,56, ,4133.0,0.7, ,9.5,1,0.417, ,28,ps,0.000000000000417,0.000000000000028, , , , , , , , , , , , , , ,2021-06-10
57,57,23,24,V,57, ,4150.35,0.11, ,2.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , ,3/2, , , , ,2021-06-10
58,58,23,24,V,58, ,4197.3,0.3, ,2.5,4,11,LT, ,fs,0.000000000000011, , , , , , , , , , , , , , , ,2021-06-10
59,59,23,24,V,59, ,4207.1,0.14, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
60,60,23,24,V,60, ,4222.48,0.06, ,2.5,5,11,LT, ,fs,0.000000000000011, , , , , , , , , , , , , , , ,2021-06-10
61,61,23,24,V,61, ,4271.6,0.2, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
62,62,23,24,V,62, ,4271.75,0.12, ,0.5,2,11,LT, ,fs,0.000000000000011, , , , , , , , , , , , , , , ,2021-06-10
63,63,23,24,V,63, ,4296.0,12, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
64,64,23,24,V,64, ,4345.19,0.1, ,0.5,1,9,LT, ,fs,0.000000000000009, , , , , , , , , , , , , , , ,2021-06-10
65,65,23,24,V,65, ,4346.8,1.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
66,66,23,24,V,66, ,4392.8,0.2, ,1.5,1,24,LT, ,fs,0.000000000000024, , , , , , , , , , , , , , , ,2021-06-10
67,67,23,24,V,67, ,4402.6,0.3, ,4.5,1,28,LT, ,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
68,68,23,24,V,68, ,4406.4,0.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
69,69,23,24,V,69, ,4453.7,0.2, ,3.5,2,11, ,6,fs,0.000000000000011,0.000000000000006, , , , , , , , , , , , , , ,2021-06-10
70,70,23,24,V,70, ,4509.52,0.14, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
71,71,23,24,V,71, ,4510.01,0.14, ,1.5,2,8.3,LT, ,fs,0.0000000000000083, , , , , , , , , , , , , , , ,2021-06-10
72,72,23,24,V,72, ,4514.5,0.3, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
73,73,23,24,V,73, ,4543.02,0.02, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
74,74,23,24,V,74, ,4568.68,0.2, ,2.5,6,9,LT, ,fs,0.000000000000009, , , , , , , , , , , , , , , ,2021-06-10
75,75,23,24,V,75, ,4613.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
76,76,23,24,V,76, ,4694.33,0.11, ,1.5,1,8.3,LT, ,fs,0.0000000000000083, , , , , , , , , , , , , , , ,2021-06-10
77,77,23,24,V,77, ,4719.2,0.3, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
78,78,23,24,V,78, ,4733.8,0.3, ,4.5,1,15,LT, ,fs,0.000000000000015, , , , , , , , , , , , , , , ,2021-06-10
79,79,23,24,V,79, ,4792.9,0.3, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
80,80,23,24,V,80, ,4796.8,0.3, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
81,81,23,24,V,81, ,4807.3,0.14, ,2.5,7,15, ,9,fs,0.000000000000015,0.000000000000009, , , , , , , , , , , , , , ,2021-06-10
82,82,23,24,V,82, ,4852.5,0.3, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
83,83,23,24,V,83, ,4907.6,0.2, ,3.5,1,13,LT, ,fs,0.000000000000013, , , , , , , , , , , , , , , ,2021-06-10
84,84,23,24,V,84, ,4955.12,0.13, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
85,85,23,24,V,85, ,4976.5,0.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
86,86,23,24,V,86, ,4998.7,0.3, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
87,87,23,24,V,87, ,4999.3,0.7, ,8.5,1,0.104, ,35,ps,0.000000000000104,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
88,88,23,24,V,88, ,5016.0,0.3, ,2.5,2,15,LT, ,fs,0.000000000000015, , , , , , , , , , , , , , , ,2021-06-10
89,89,23,24,V,89, ,5108.65,0.13, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
90,90,23,24,V,90, ,5123.86,0.14, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
91,91,23,24,V,91, ,5142.16,0.09, ,2.5,2,11,LT, ,fs,0.000000000000011, , , , , , , , , , , , , , , ,2021-06-10
92,92,23,24,V,92, ,5222.71,0.2, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
93,93,23,24,V,93, ,5240.0,0.3, ,3.5,2,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
94,94,23,24,V,94, ,5244.0,20, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
95,95,23,24,V,95, ,5387.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
96,96,23,24,V,96, ,5474.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
97,97,23,24,V,97, ,5538.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
98,98,23,24,V,98, ,5585.0,12, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
99,99,23,24,V,99, ,5635.9,0.3, ,1.5,5,19,LT, ,fs,0.000000000000019, , , , , , , , , , ,3/2, , , , ,2021-06-10
100,100,23,24,V,100, ,5711.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
101,101,23,24,V,101, ,5728.3,1.1, ,9.5,1,0.080, ,17,ps,0.00000000000008,0.000000000000017, , , , , , , , , , , , , , ,2021-06-10
102,102,23,24,V,102, ,5738.0,3, ,1.5,3,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
103,103,23,24,V,103, ,5748.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
104,104,23,24,V,104, ,5853.41,0.12, ,0.5,2,8,LT, ,fs,0.000000000000008, , , , , , , , , , , , , , , ,2021-06-10
105,105,23,24,V,105, ,5885.2,0.21, ,1.5,3,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
106,106,23,24,V,106, ,5887.33,0.12, ,0.5,3,2,LT, ,fs,0.000000000000002, , , , , , , , , , , , , , , ,2021-06-10
107,107,23,24,V,107, ,5894.6,0.13, ,0.5,4,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
108,108,23,24,V,108, ,5903.0,0.9, ,11.5,1,0.254, ,18,ps,0.000000000000254,0.000000000000018, , , , , , , , , , , , , , ,2021-06-10
109,109,23,24,V,109, ,5928.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
110,110,23,24,V,110, ,5961.2,0.4, ,0.5,5,8.3,LT, ,fs,0.0000000000000083, , , , , , , , , , , , , , , ,2021-06-10
111,111,23,24,V,111, ,5994.3,0.4, ,1.5,4,6,LT, ,fs,0.000000000000006, , , , , , , , , , , , , , , ,2021-06-10
112,112,23,24,V,112, ,6024.0,0.1, ,0.5,2,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
113,113,23,24,V,113, ,6036.7,1.3, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
114,114,23,24,V,114, ,6036.8,1, ,10.5,1,0.14,LT, ,ps,0.00000000000014, , , , , , , , , , , , , , , ,2021-06-10
115,115,23,24,V,115, ,6087.43,0.1, ,2.5,8,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
116,116,23,24,V,116, ,6122.07,0.1, ,0.5,6,3,LT, ,fs,0.000000000000003, , , , , , , , , , , , , , , ,2021-06-10
117,117,23,24,V,117, ,6132.6,0.09, ,0.5,3,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
118,118,23,24,V,118, ,6157.52,0.1, ,2.5,1,17,LT, ,fs,0.000000000000017, , , , , , , , , , , , , , , ,2021-06-10
119,119,23,24,V,119, ,6165.97,0.09, ,1.5,1,1.4,LT, ,fs,0.0000000000000014, , , , , , , , , , , , , , , ,2021-06-10
120,120,23,24,V,120, ,6190.59,0.1, ,1.5,1,2,LT, ,fs,0.000000000000002, , , , , , , , , , , , , , , ,2021-06-10
121,121,23,24,V,121, ,6229.55,0.1, ,2.5,4,3,LT, ,fs,0.000000000000003, , , , , , , , , , , , , , , ,2021-06-10
